188	188	0	a	"A surfboard may just be one of the most useful tools for exploration. Especially when the waves are ankle high. We found no surf in Hokkaido.. it was especially hard to bare after 48 hours or driving & ferry rides. But that didn’t stop us from getting in the water & exploring the pack ice.
@annaehrgott @nolecossart
@prana"
189	189	0	a	The traditional bathtub boats of Sado island. These women had one the greatest smiles I have ever seen.
190	190	0	a	In the Bible of stoke there is a verse about this.
191	191	1	a	"I didn’t even think it was physically possible, when the Higginbotham brothers @byhandproject told me they were going to prone paddle from Alaska to Mexico...unassisted, virtually unsupported, no corporate sponsors, just each other and a goal. Not only did they accomplish their mission but they documented the process, the good, the bad, the hilarious, and the heavy. The objective was to survive the hectic journey, but what they found was an even deeper awareness of who they are- which is the best part of any adventure. My good friend and director Kellen Keene are seeking to share it all with us through their film.
.
Their film is almost finished and needs a final push from people that still believe in good old fashioned storytelling. Check it out at @byhandproject and learn how you can help out!"
192	192	0	a	"Our happiness is so cheap. What I mean by that is that despite the often overwhelming waves of praise we seek out we tend to focus on the one negative thing. Social media is a great example .. when you share something near and dear to your heart, possibly even opening up about something personal- instead of seeing all the good, we tend to hone in on just the negative comments or those that may not agree.. as if everyone is supposed to? This happens so often in life as well. You can go to great lengths to have a perfect day.. amazing breakfast, favorite music, exercise.. whatever - And the first person to cut you off in traffic steals your attention and your “happiness”. Just something to think about as you go about your day looking for positive, rather than negative.
.

Oh and this photo .. I just like it."
193	193	0	a	Maybe this is what they meant by Castles in the Sky.
194	194	1	a	"Can tripods be better? I have always had a love/ hate relationship with tripods. Two years ago I sat with my friend Peter discussing all the issues I I found with the bulky modern day design & he told me about an idea he had that at the time I thought was impossible. Well today is the day, The Kickstarter for the completely revolutionized tripod is here and I am psyched. I have been keeping my lips sealed for the last few months & I’m so stoked to finally share what I have been using the last few months.
Get to know @peakdesign ‘s completely rebuilt from the ground up tripod in my bio link.
Smaller, lighter with about a hundred more improvements.
.
http://ks.peakdesign.com/tHPe9QcD"
195	195	1	a	Hannah Queen of Scots #bts
196	196	1	a	cold and kilts and whiskey.
197	197	1	a	I didn’t choose the castle life, the castle life chose me 🌹🏰 #thebachelorette
198	198	1	a	In the words of fellow queen @beyonce....BOW DOWN. #thebachelorette #queen 🌹👑
199	199	1	a	Hands up if you’re excited for @bacheloretteabc to return to Mondays with ABC’s hot new summer series Grand Hotel! Premiering after #TheBachelorette it’s gonna get spicy 🔥 #GrandHotel #ABCxYouTubeTV
200	200	0	a	🎶backstage #CMAfest vibes 🎶
201	201	1	a	mood when @bacheloretteabc airs on Tuesday instead of Monday. ⚔️
202	202	1	a	I’m the real winner 🏆 this week. I had more fun on these dates this week than I could have imagined possible. I feel so blessed that I have all these wonderful men coming along on this journey with me. There’s no denying that things got heated during our time in Newport and I’m excited for you to see next week (we air on Tuesday y’all) how this week concludes for me. I made a decision that I stand by and it will change the course of where things go from here. I appreciate everyone coming along to watch as I try to find my husband. #BachelorNation is the best- and it’s only gonna get better from here. Until next week 🌹
203	203	1	a	H🏀🏀P! there it is. it’s @bacheloretteabc monday #thebachelorette
204	204	0	a	lived my best life last night.🤩
205	205	1	a	interrupting my @jonasbrothers and @taylorswift fan girl moment to remind y’all I’m still looking for love tomorrow night. 💕
206	206	1	a	welcome to the jungle. who’s pumped for tonight’s wild episode? 🙋‍♀️ #thebachelorette
207	207	1	a	save the “beast” for last. #jimmykimmellive #thebachelorette
208	208	1	a	sometimes ya gotta “roll” with the “messiness” of life to find your “Mr. Right”. (see what I did there?) #thebachelorette I hope y’all are loving this episode!! 🌹🌹🌹
209	209	1	a	Monday Mood #thebachelorette 🌹
210	210	0	a	coming for the Iron Throne. 👑
211	211	1	a	thanks for the warm welcome back. It’s been so great catching up with you all! ♥️
212	212	1	a	"Hi, my name is Hannah and I’m the Bachelorette. (Wow-what!?) This experience has been something else. I am beyond grateful, but dang somebody should have warned me that dating 30 men ain’t easy!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I’m still recovering, but don’t worry, the Beast is back y’all!"
213	213	0	a	"Wish me luck, y’all.
#thebachelorette 🌹"
214	214	1	a	ready for all the clapbacks tonight? #WTA #thebachelor
215	215	0	a	"have hope, honey.
isaiah 40:31"
216	216	0	a	yep. same ol’, same ol’. i’m living for this girl. #tbt
217	217	0	a	I hate you missed meeting these party animals tonight. #itwouldexplainalot
218	218	0	a	"staring down monday like... can you give me a sec, I can’t deal. #sundayscaries ⠀⠀⠀⠀⠀⠀⠀⠀⠀
[a lil’ dramatic, I’ll get it together]"
219	219	1	a	"HAPPY BIRTHDAY to my girl, @demi_not_lovato!! We have a dang good time don’t we? — (some people don’t get us because they can’t hang and ultimately just aren’t invited too) but there is no one I’d rather laugh, cry, and Kung fu fight with. Let’s keep it real, forever. So excited for all the love, happiness, and adventure ahead for you, my friend! Thankful I get to tag along and be your #1 fan! Have the best day DemiFool 💗👯‍♀️ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
in honor of the queen, here are a few of my favorite clips of us. (i’m no audio tech so the sound is shat but 🤷🏼‍♀️)"
220	220	0	a	What Every 22 Year old Doesn't Know
221	221	0	a	"For People Who ""Can't Afford"" To Work For Free"
222	222	0	a	"Remember When Free Shipping Was A Sick Deal

Customers get use to things, make sure you capitalize on what works now."
223	223	0	a	Google Is Now Your Mother
224	224	0	a	"The results always speak.. happiness needs to be the ambition and so kids go hard after your happiness, now if you’re unsuccessful and yet still happy, your parents will still in the end be proud!

Parents don’t always know best, but you’ll have to work hard and be patient cause sometimes you can be delusional at your talent levels and your work ethic."
225	225	0	a	"#happyfathersday @sashavayner <- follow him, he would love it.

I love you very much, you taught me a work ethic that has mattered and an handshake that’s mattered more!

Tag your pops!"
226	226	0	a	"Accountability and eliminating entitlement, while still loving yourself is the formula.

It’s a balance, like all things, but this is an observation from one mans pov.

Hope this brings some value!

Watch my face, watch my truth.

Tag 1 person, this one can help!"
227	227	0	a	"We must recognize how much true kindness actually factors into success and happiness for the person DEPLOYING THE HAPPINESS.

If you’re happy pls share it, regardless of what the person does with it, too many have limited their kindness because they are disappointed in the others persons actions once they’ve given.

I remind my happy friends, giving is giving without expectations, don’t confuse giving with manipulation and hopes of getting something when you give🧤♥️"
228	228	0	a	"The “Veegos”

#brilliantminds2019"
229	229	0	a	"Being Nice Isn't ""Cool"" Right Now But Will Pay Off Later"
230	230	0	a	"I Bet Your Mother Doesn't Know Who You Are

""I Bet Your Mother Doesn't Know Who You Are"" a clip from my appearance on the @whenshappyhr podcast with @betches"
231	231	0	a	Stop judging yourself, everyone else is doing it for you!
232	232	0	a	I Hate How I Talk Sometimes
233	233	0	a	"Working For Free Is How To Get Your Foot In The Door

Working For Free Is How To Get Your Foot In The Door with @cbrickley603 on #Askgaryvee 315"
234	234	0	a	The One Thing You Should Always Do With Your Money
235	235	0	a	Spend The Next 13 Years Doing This And Your Life Will Change
236	236	0	a	"We continue #whatifwednesdays with the one product I get asked about the most. “Hey @garyvee, when you making an energy drink?” #whatifwednesdays is a series I’m doing around “what if’s” things that we could make for fun :) What do you think about this? How many cans a day? Where does it sell? How much?
Tag someone who would love this"
237	237	0	a	My public service announcement for my amazing #instagram community and family and friendships
238	238	0	a	How we roll when we document everything ... make sure you check the second slide on the carousel
239	239	0	a	The Truth Is Undefeated
240	240	0	a	"To all my fucking “players” out there aka the “executors” “operators” people who are actually putting in the work!

Fuck those popcorn 🍿 eaters..."
241	241	1	a	I Have My Own Baseball Card
242	242	0	a	"think like a kid when you're parenting

think like a kid when you're parenting w/ @jayshetty"
243	243	0	a	Why You Need EQ To Get A Job At Vaynermedia
244	244	0	a	"These motherfucker -

Like if you feel me"
245	245	1	a	Yesterday on my 30 days of Vegan video people asked to see my workout routine— you guys down? 💪🏼🏋🏻‍♂️🏀 #mensfitness #squatspo
246	246	1	a	NYC has my back 🏙 Without a doubt the greatest city in the world! 🔥❤️ #nyc #mensfashion #mensstyle
247	247	0	a	He’s no #direwolf but he’s my protector nonetheless! 🐻❤️👨🏻‍⚕️ @thebearpup #swipe↔️ #newfie #newfoundland
248	248	1	a	When @thebearpup attacks during a photo 🐻😂 You guys are in for a real treat on @youtube today with me and @mollyburkeofficial 📽⛑🎉 #operation #linkinbio
249	249	1	a	Spending the week learning in #boston @mitsloan with topics on leadership, SoMe, inclusion, and disability 📓❤️⛑ Excited to share what I learn with you soon! #mit #alwayslearning
250	250	0	a	Caption this... 🤔💭 #doctor #science
251	251	0	a	Elon, if you’re looking for a proper family med doctor, I’m ready for the journey 🔥⛑👨🏻‍⚕️#cautery #notaflamethrower
252	252	1	a	YT Merch Coming At You Like...🤫👔🔥 #merch #mensfashion #comingsoon
253	253	0	a	Hey You— Why haven’t you seen the doctor for your physical yet? 🤔⛑👨🏻‍⚕️#healthy #happy
254	254	0	a	Exploring #NYC with the newly trained @thebearpup 🐻⛑🏙 #hudsonyards #newfoundland
255	255	0	a	“You think essential oils do WHAT?!?” ⛑🤔🐍 #health #marketingnonsense #snakeoil
256	256	0	a	When you and your crush lock eyes 👀😇 #sunday #love
257	257	0	a	"My sidekick for the weekend 🐵
Mission- Keep everyone Happy & Healthy ⛑#squirrelmonkey #miami"
258	258	0	a	I can’t wait for @thebearpup to get back from training so we can roam the hospital together bringing smiles to patients’ faces 😃🐶❤️ #newfie #puppy
259	259	0	a	Don’t shy away from your happiness! Stop yourself from turning golden joy into emotional lead ❤️🔥😃 #positivevibes #nyc
260	260	0	a	While @thebearpup is in training @roxy.husky is doing her best to keep me company 🐶💤❤️ #sleepy #husky #puppy
261	261	1	a	I tried Keto for 30 days and the result is....a very entertaining video 😂😂😂 Check out the link in bio #ketodiet #weightloss #vlog
262	262	0	a	From day one they’ll tell you the journey is long, arduous, and probably not worth it. Well, prove them wrong not by arguing but by succeeding. ⛑❤️👨🏻‍⚕️ #health #doctor #happiness
263	263	1	a	My 2nd year playing as a model to raise awareness of a critical men’s health issue 🤓👔⛑ @prostatecancerfoundation @bluejacketfashionshow #nyfw #menshealth #mensfashion
264	264	1	a	Two doctors with different specialties ⛑😜 Shared the runway tonight w @ryaneggold at the @bluejacketfashionshow benefiting the @prostatecancerfoundation 👔#doctors #newamsterdam #nyfw
265	265	0	a	Making house calls this week ⛑👨🏻‍⚕️ Who’s next??? 😜🏥 #nyc #doctor
266	266	0	a	Only when you can be truly honest with yourself, can you then begin to enjoy the little things in life ❤️🤓👔 #nyc #mensfashion #mensstyle
267	267	0	a	New York is one of those places that constantly inspires you to be your best— everyday I wake up striving to do better 🌃❤️💪🏼#nyc #mensfashion #mensstyle
268	268	0	a	Quit fearing negativity and bad outcomes. Instead sit up tall, smile, and enjoy this crazy little thing called “life” ❤️⛑👍🏼#mondaymotivation #doctor #health
269	269	0	a	I told him my New Years resolution was to eat more veggies and he said “I’m game” 😝😂🦒#veggies #safari #costarica
270	270	1	a	night one with @thetechnicolors , tonight. Washington DC. see youuuuuu !!
271	271	0	a	Happy Father’s Day dads. Don’t listen to our song Father’s Day though. It’s too sad of a vibe. Be happy and listen to Frank Sinatra or something dad-appropriate. Can you find the wild Jon Rodney in this photo? 🙂🙂🙂 Photo: @_codycutter
272	272	0	a	Hey thanks if you watched the livestream yesterday. People harassed us and it made us better musicians. Here is good ol’ joeC. Photo: @_codycutter
273	273	1	a	We will be doing an instagram live video tomorrow (Thursday) night at 9pm EST. We’re just going to play a lot of songs. Be sure to tune in and harass us. Photos: @_codycutter
274	274	1	a	made a #sick rippin’ pipin’ rippin’ playlist for upcoming hometown show. its good. follow it. link in bio @hibottledblonde @seanmcverry @sonicblumeband @itsatrappe
275	275	1	a	back in the van in ONE WEEK. DC, PHILLY, NYC, BOSTON, CLEVELAND, CHICAGO w @thetechnicolors .. all tickets are on sale now. photo: @_codycutter
276	276	1	a	ASBURY PARK, AUGUST 8th. TICKETS ARE NOW ON SALE (link in bio) | Photo: @cc4prezi Screen art: @brian_wrensen
277	277	1	a	"Hey we’re going to do an instagram live video next Thursday 6/13 at 9pm EST. What songs do you fools want to hear? Command us.
Photo: @sarahwaxberg"
278	278	0	a	Wish the #menace #king #space #dawg himself @jonrodney_dc , a very happy 26th birthday !! photo: @cc4prezi
279	279	1	a	THURSDAY AUGUST 8th, ASBURY PARK ~ TICKETS ON SALE THIS FRIDAY 10AM (ALL AGES) art: @brian_wrensen @captaincreativegroup
280	280	1	a	NJ show announcement tomorrow. Our moms are probably coming so you should too. Stay tuned fools. Photo: @_codycutter
281	281	0	a	thank you to everyone who watched us yesterday, and to our dude Redman, who took good care of the boys all day.
282	282	1	a	12:15, main stage #dealcasinoLLC
283	283	1	a	Robin Hood, produced and engineered by @erikkaseromero mixed and mastered by @timbopan ~ extra extra thanks to the real NJ Boss @allihagendorf for debuting it @spotify ‘s New Noise playlist. (Link in bio) HAPPY @govballnyc DAY !!
284	284	1	a	Ok tomorrow is @govballnyc and we’re stoked. If you’re going to be there, please sign JoeP’s pants. Also check out our shoes in the second photo. (We play at 1215 on da main stage) Photo by @cc4prezi
285	285	1	a	@govballnyc on friday. We scared. Main Stage at 12:15pm. Photo: @_codycutter
286	286	0	a	"We tried very hard to look serious/cool in this picture. The bubbles and their positivity did not allow for that.
Photo: @_codycutter"
287	287	0	a	joeP is out of pants bc you nice people signed them all. Robin Hood is out in one week, please pre save it so he can afford new ones. (Link in bio) #controversy #clickbait 📸 by the @_codycutter
288	288	0	a	"@madelynb21 listens to our band in Sparta,NJ and found out we all grew up there (except chrizz) and found our yearbook photos somehow. Thank you.
Photo by: that weird guy on picture day."
289	289	1	a	We're trying to be professionals and get this acoustic tour booked, but WE NEED YOUR HELP! Fill out the survey in our bio if you have a place that we can turn into a makeshift venue and have people listen to the sweet soft sounds of the acoustisized versions of our songs
290	290	1	a	"joeP is sick as the dog right now but here he is ripping a nice healthy piss before a show. Come to @govballnyc and watch us while you wait to see @feliciathegoat
Photo: @_codycutter"
291	291	1	a	If you would like us to come to your house this summer to play a lil acoustic set and you don’t mind like 30-40 people in your crib, message us what town you’re in and let’s make shit happen. Photo: @kelseysmith_photography #houseshow #livingroom #poolparty #icecreamcake #crunchies
292	292	0	a	tour photos apparently don’t get a lot of likes, but we love every single person in this photo so much. @rrettino @wolfbauer @badflowermusic @fencerband @cianocioffi
293	293	1	a	Robin Hood, Friday 5/31 🎙🔈 sound on for preview 🔈🎙 pre save link in bio! (please do that.) (love you.) (forever.)
294	294	1	a	This tour is almost over and we are sad. #atlanta tonight. Come watch joeP snap his little frog legs into pieces. 🎥: @badflowerjoey
295	295	1	a	I’m proud of @TaylorSwift for making this video. I’m proud to be in it. I’m proud to be a member of this community. Happy #Pride. #YNTCDmusicvideo
296	296	1	a	So many talented kids on my show today, I had to put them in a carousel.
297	297	1	a	‪My friend @taylorswift asked me to be in her new music video, “You Need To Calm Down.” It premieres tomorrow! Now I need to calm down.‬
298	298	0	a	Happy #FathersDay!
299	299	0	a	Love has got your back. #EV1
300	300	1	a	Life’s First Evers season 2 premieres Monday! I don’t think you’re ready for this Jeannie. @iamjeanniek
301	301	0	a	#TGIF! These GIFs Is Funny
302	302	1	a	@KumailN must have been incredibly hydrated today.
303	303	1	a	@KumailN is hilarious. Oprah knows. Don’t miss tomorrow!
304	304	0	a	Raise your hand if you’re adorable.
305	305	1	a	"I’m glad Adam investigated the missing champagne. I’m also glad he didn’t check my office.
Find out what happens on ellentube.com."
306	306	1	a	"The ""Parks and Rec"" cast still hangs out.
@plazadeaubrey"
307	307	1	a	Tomorrow, watch out for Chucky, @plazadeaubrey.
308	308	1	a	This is my friend @sir_twitch_alot dancing with my niece, Eva... Or as I now call her, Lil Niecy.
309	309	1	a	Growing up in the Sudeikis/Wilde house sounds like an adventure.
310	310	0	a	I don’t have kids, but a time out sounds nice.
311	311	1	a	"My staff is so excited for the new season of ""Younger."" It premieres tonight! #YoungerTV"
312	312	1	a	Tomorrow, Jason Sudeikis guest hosts my show!
313	313	1	a	This Pony is excited. #Frozen2
314	314	0	a	The perfect look for your office pride party. They have those, right?
315	315	1	a	"In honor of today’s podcast, here’s Kevin’s 8th-grade graduation photo. #EllenOnTheGo #ItGotBetter
@kleman"
316	316	1	a	"I learned some hard truths today.
@deanornishmd"
317	317	1	a	They don’t call them Do Good Daniels for nothing. @TheDanielsFamily
318	318	1	a	Don’t miss @HowieMandel on my show tomorrow (unless you’re his wife).
319	319	1	a	Do you think you could get it in with $5,000 on the line?
320	320	1	a	Don’t miss it!
321	321	1	a	@iamcolinquinn on @cnn on #memorialday
322	322	1	a	Howard, now I have two things from you I like - #HowardSternComesAgain and one of yours and @bethostern’s rescues, Ramón.
323	323	1	a	"My first time in the 991.2 GT3 RS I am very surprised that I am very surprised at the progress from Gen 1 RS. GT2 is more of an overwhelm of power, of course, but I think for the Pure 911 Obsessed, me, this is the better drive. Most precise Porsche experience ever.
Thanks to my friends @TheCollectionFL for letting me try it and @Porsche for still making our dreams come true."
324	324	1	a	I met @gadelmaleh 12 years ago, and I instantly recognized him as a true comedian. Go see him, he’s brilliant.
325	325	0	a	Mama Too’s ...going off
326	326	1	a	We made this little tribute to one of our favorite people ever in the world of comedy, the one and only Bob Einstein. (And yes, I did give him the car..) [Link to full video in bio]
327	327	0	a	The perfect Christmas gift: the @netflix premiere of “Stand Up and Away! with Brian Regan” @brianregancomedian
328	328	0	a	"I love this Festivus display our great friends at Sony in Culver City have set up.
What I love most about Festivus is the great speech we wrote for Jerry Stiller telling the story and they’ve done a beautiful job laying it out graphically.
I still remember quite well how we wrote it.
Like any good piece of comedy there is not one wasted word and a lot of story is compressed into just a few sentences.
My favorites are:
“I went to buy a doll for my son”
and
“As I rained blows upon him”
So informative of the strange relationship George and his Father seemed to have. Affectionate yet explosive at any moment.
Anyway, love that even in 2018, ""Festivus rolls on..” Thanks to Dan O’Keefe and Happy Festivus everybody!"
329	329	0	a	“Kid on Kid Crime Wave Hits City”
330	330	1	a	Comedians On Scooters Feeling Italian @lavazzausa
331	331	1	a	Last night at Carnegie Hall a killer lineup of performers helped Jessica and I in supporting @goodplusfdn’s work to fight poverty by supporting hardworking fathers and families. We were also honored to have incredible supporters and friends on hand, including @chrisrock, @amyschumer, @gstephanopoulos, @therealaliwentworth, @bethostern, @iambarondavis, @tiffanyhaddish and @chrissyteigen! You can still help GOOD+ do its important work by texting GOODPLUS to 91999. #AGOODEvening
332	332	1	a	So much fun last night sharing the stage at Carnegie Hall with so many friends to support @GoodPlusFdn. I can’t thank them enough for honoring Jessica and me with their talents, including @lesdogggg, @gadelmaleh, @sebastiancomedy, @michaelstrahan, @sethmeyers, @johnlegend, as well as @common, @robertglasper, and @karriemriggins1 of @augustgreeneband – and the New Life Tabernacle Choir! And @djdnice at the party! All in all.. #AGOODEvening
333	333	1	a	Today, two of the World’s Greatest 911SC battled it out. There are less than 20k miles on these two combined. This model’s time has come.
334	334	1	a	Excited to announce that @Common and @Michaelstrahan have joined the lineup at @GOODPlusFdn’s Evening of Comedy + Music on September 12 at the Stern Auditorium/Perelman Stage at Carnegie Hall. Join us to support @GoodPlusFdn in providing education, training and support to fellow dads and families across the country. Visit http://goodplusfoundation.org for tickets.
335	335	1	a	Mad Hatter Chatter. @johnmulaney @hasanminhaj @theellenshow
336	336	1	a	Caffeinated and opinionated. @theellenshow @brianregancomedian @iamabfalecbaldwin
337	337	1	a	With this car, it’s like if James Bond goofed around all day. @ferrari
338	338	0	a	O-key Do-key No-key. @theellenshow
339	339	1	a	High school can be tough, but it gets better. Just take it from Massapequa’s two most famous losers.
340	340	1	a	"Awkward silences. Souvenir shopping. Comedians in Cars has something for everyone. Now streaming on @Netflix.
.
.
.
@iamabfalecbaldwin in a 1974 @bmw 3.0 CS @theellenshow in a 1977 @toyota FJ40
@johnmulaney in an 1969 @alfaromeousa Giulia Super
Zach Galifianakis in 1973 @VW Thing Dual Sport"
341	341	0	a	Get in the car and take a ride with @theellenshow @thedanacarvey @realtracymorgan @johnmulaney @hasanminhaj Zach Galifianakis and Kate McKinnon.
342	342	0	a	Ladies and gentlemen, the one and only @realtracymorgan.
343	343	0	a	You too can have the breakfast of Jerrys: three fried eggs up, very very very stiff bacon, and a lot of laughs.
344	344	0	a	Kate McKinnon is like a good burp – she’s just objectively funny.
345	345	0	a	Two words: THANK YOU! We’re so grateful. Number 1 on the @billboard 200 with 414k for the first week?! 🤯🤯🤯
346	346	0	a	Boston!! You were so loud 🔥🔥🔥 Thank you guys for an awesome show @kiss108! #kiss108kissconcert
347	347	0	a	Happy Father’s Day @kevinjonas!!
348	348	0	a	Today is the 10 year anniversary of #LinesVinesAndTryingTimes 🤯 What was your favorite song off the record??
349	349	1	a	#HappinessBegins @genies
350	350	1	a	Don’t forget to tune-in to a brand new episode of @allthat tonight at 8:30pm ET on @nickelodeon 🍔 We’re performing and grabbing a bite to eat over at Good Burger 😂
351	351	0	a	Thank you @1061bli for an amazing night! Jones Beach is now Jonas Beach 😎 #BLISUMMERJAM
352	352	1	a	#Runaway • June 21st • @sebastianyatra @daddyyankee @nattinatasha
353	353	1	a	Tickets for the 5 new #HappinessBeginsTour shows are officially on sale now!! Get tickets at jonasbrothers.com 🎟
354	354	1	a	Guess who’s on @allthat this Saturday?!
355	355	1	a	#VerifiedFans you’re up next! Get your tickets for the 5 new #HappinessBeginsTour dates now at jonasbrothers.com!!
356	356	1	a	#OnlyHuman on @fallontonight last night! Full video is up now on YouTube if you missed it 🎺✨
357	357	0	a	The @tumblr offices in NYC have a giant unicorn pool float. Just thought you guys should know 🦄🍕🌈
358	358	0	a	Seeing you guys holding this record in your hands feels kind of surreal. We’re so grateful. Keep posting pics because we’re trying to like everyone’s posts with the album all week 😎 #HappinessBegins
359	359	1	a	It’s time!! The exclusive pre-sale for @AmericanAir #AAdvantage @Mastercard credit card holders starts now on the east coast 💥 Get tickets at jonasbrothers.com
360	360	1	a	We may have found the new #HappinessBeginsTour stylist? 🤔 #lunatics #keithdick @chrislilley
361	361	1	a	We were up and down and barely made it over... #HappinessBegins
362	362	1	a	Sat down with the one, the only, the legendary @DrPhil for the #PhilInTheBlanks podcast! Link to the full episode is in our IG story now 😎
363	363	1	a	#Sucker... but with classroom instruments! Full video is up now on YouTube and we’ll be back on @fallontonight tomorrow night too!!
364	364	1	a	Just launched a free #HappinessBegins filter +pack with @acolorstory!! Here’s the #OnlyHuman filter 😎 There’s three more in the app for you guys!
365	365	1	a	🚨 Just added 5 more shows to the #HappinessBeginsTour 🚨 @americanair #AAdvantage @mastercard card holders pre sale begins Wednesday June 12!
366	366	1	a	More US shows coming your way people!! We just added 5 more shows to the #HappinessBeginsTour 🔥😎 Tickets on sale this Friday!
367	367	0	a	Name that song 😎 #HappinessBegins
368	368	0	a	Dressing room neighbors at #CapitalSTB 💥 @5sos
369	369	0	a	Year 3000 at #CapitalSTB with the one and only @busted!! Thank you guys for hitting the stage with us 😎🇬🇧
370	370	1	a	I recently travelled to London & Copenhagen bringing only the @CanonUSA #EOSRP and the Canon RF 24-105mm f4 L IS USM lens with me. This was the perfect travel combo for exploring a new place without having to carry a backpack full of gear. Here’s a few images from my travels abroad 🤘🏻#ad #TeamCanon
371	371	0	a	Those summer burns are just around the corner ☀️
372	372	0	a	Film from Big Sur earlier this year 🎞
373	373	1	a	A morning stroll through the streets of Copenhagen. @visitcopenhagen
374	374	0	a	On & on
375	375	1	a	Walking through the colorful streets of Copenhagen. I couldn’t decide which one I liked more so here’s both 🙌🏻 @visitcopenhagen
376	376	1	a	"Been running around the streets of Copenhagen for the last few days and it’s definitely one of my new favorite cities 🤘🏻
@visitcopenhagen"
377	377	1	a	#ad Looking back on a weekend well spent. Road tripping along the Oregon coast with the new @CanonUSA EOS RP allowed me to pack light without sacrificing image quality. We made s’mores around the campfire and talked about future travels. Couldn’t ask for a better weekend with friends. More photos from this on my story 👋🏻 #TeamCanon #EOSRP
378	378	0	a	Ready for summer but loving this spring weather 🌸
379	379	0	a	After seeing this place in photos for years, I finally made it out to the Arashiyama bamboo forest and it was otherworldly
380	380	0	a	Sunrise strolls through Kyoto
381	381	0	a	This place was definitely a highlight from my trip to Japan. Seeing the deer walk right up to you and watching them roam freely around Nara was a crazy experience.
382	382	0	a	Morning coffee runs in Fujiyoshida.
383	383	0	a	Full moon over Tokyo 🌕
384	384	0	a	Beauty around every corner 🇯🇵
385	385	0	a	Sharing this one again because it’s still my favorite place I’ve been. Happy Earth Day friends 🌎
386	386	0	a	Spent the past 10 days traveling around Japan with friends from back home. Such an amazing experience seeing Mt Fuji for the first time surrounded cherry blossoms 🌸🗻🌸
387	387	0	a	Yesterday on the Oregon coast with my favorite person. Off to Japan today to chase the end of cherry blossom season!🌸 🇯🇵
388	388	0	a	@youngbex on a rainy day in Alaska ☔️
389	389	0	a	Good times in the Faroes 🌊
390	390	0	a	From our time out on the Big Sur coast. Excited to be shooting more in the coming weeks ✌🏻
391	391	0	a	Morning commute in Washington ☁️
392	392	0	a	Icy mornings in the Arctic ❄️
393	393	0	a	A shot from last month in Big Sur. I’m sure going to miss being so close to this stretch of coast. Back to Portland 🔜
394	394	0	a	Seeing the low hanging fog in the valley sure is special. Happy Sunday folks 👋🏻
395	395	0	a	Happy Father’s Day Justin! So grateful for your Harvard Nectar 💦❤️
396	396	0	a	#AlwaysBeMyMusubi
397	397	1	a	WALE GETS IT! 🙌
398	398	0	a	My incredible niece surprised me with this tribute dish. #AlwaysBeMyFavoriteNiece #AuntieAliLovesYou #NephewsStepItUp
399	399	1	a	Wish I could wear my hair like a warrior princess everyday! It makes me wanna grab a sword, run through some ancient ruins and have an asexual robot friend. But alas, I will have to settle for greasy warrior mom bun. Thank you again to @marcusrfrancis @samuelpaulmakeup @littleom @nomianyc @31philliplim @loq for this awesome look for @jimmykimmellive
400	400	1	a	As you can see from this gag reel, we had the best time making #AlwaysBeMyMaybe ❤️ Watch the full video on YouTube
401	401	1	a	Thank you for having me @jimmykimmel
402	402	1	a	It’s not even Halloween yet and already it has begun. I am so grateful 🙏 #AlwaysBeMyMaybe
403	403	1	a	🎤 Best Believe I Kissed Keanu Reeves🎵 #AlwaysBeMyMaybe
404	404	0	a	😘 @humberto ❤️ Him and @carollim continue to do blow me away with everything they do and say about the world through @openingceremony #yearofmexico
405	405	1	a	Due to overwhelming demand we have added a second show in PHILADELPHIA! General onsale for additional shows in LOS ANGELES and SAN FRANCISCO has begun as well. Link to tix in bio, no presale code needed. #MilkAndMoneyTour
406	406	1	a	The great @rubyibarra made this awesome song for our movie. Unfortunately we couldn’t find the right place for it, but I’m so glad I could share it here, and hope you love it as much as I do. Also she’s performing live in LA this Saturday. Go to her Instagram page for more info. #AlwaysBeMyMaybe
407	407	0	a	I finally met @evachen212 , a boss lady who happens to be one of the best dressed moms in the world. So lovely to have a real chat with you ❤️
408	408	1	a	LOS ANGELES and SAN FRANCISCO! The presale is on for my additional shows. I won’t be adding any more after this, I mean it! 😘 Link to tix and code in bio 👆👆👆
409	409	1	a	Philadelphia! The presale has begun. Top tix will include an autographed copy of my book “Dear Girls”. Link in bio for tix and presale code 👆👆👆
410	410	1	a	Producer Erin Westerman, director Nahnatchka Khan, Me, Chefs Niki Nakayama and Carole Iida Nakayama. Just me sandwiched between some of the brilliant women working behind the camera on the movie. Niki and Carole took time from their busy ass schedule at @nnakarestaurant to design the food in #AlwaysBeMyMaybe ❤️ This photo is from our meeting where Niki and Carole first busted out pictures and descriptions of the monochrome plate, the headphones dish and everything else you see in that double date Maximal restaurant scene with Keanu. Who knew those two were so fucking funny??!!!!! And they just got awarded TWO Michelin stars last night!!!! 🎉🙌💯👍👯‍♀️🍾🥂
